      4616.07      2792.66      2220.26      1398.95      109.405
      4616.53      3180.38      2313.96      1518.79      288.492
      4616.99      3281.59      2371.87      1426.23      238.866
      4617.45      3109.72      2362.60      1339.92      169.448
      4617.91      2808.24      2173.80      1161.47      128.769
      4618.37      2480.92      1863.96      1094.64      82.2574
      4618.83      2291.22      1790.85      1165.80     -112.319
      4619.29      2312.58      1724.31      1229.28     -7.53617
      4619.75      2495.97      1748.48      1192.94      17.5960
      4620.21      2673.01      1980.32      1191.92     -158.258
      4620.67      2779.86      2129.35      1198.27     -85.6196
      4621.13      2633.20      2136.16      1228.84      118.635
      4621.59      2288.83      1785.36      1137.63     -22.6803
      4622.05      2045.14      1485.03      938.604     -244.630
      4622.51      1870.24      1453.26      836.731     -255.510
      4622.97      1911.76      1400.07      867.114     -55.6059
      4623.43      2214.04      1652.56      947.632     -106.832
      4623.89      2488.13      2008.78      1086.60     -231.846
      4624.35      2590.36      2083.53      1141.83     -336.895
      4624.82      2436.25      1918.55      1005.51     -264.305
      4625.28      1856.25      1367.36      683.132     -191.793
      4625.74      1120.08      857.972      415.977     -295.814
      4626.20      632.504      481.843      290.112     -430.974
      4626.66      480.857      300.749      184.471     -230.520
      4627.12      582.481      436.306      232.756     -403.709
      4627.58      800.661      544.435      361.637     -320.455
      4628.04      993.562      653.870      406.110     -232.388
      4628.50      1107.69      763.055      487.951     -228.708
      4628.96      1060.48      763.558      494.499     -156.957
      4629.42      984.384      694.820      487.627     -168.265
      4629.88      942.356      765.619      457.057     -398.621
      4630.34      1144.73      896.350      552.987     -79.2353
      4630.80      1418.05      975.389      615.245      83.3198
      4631.26      1445.96      1074.83      634.468     -30.7583
      4631.72      1526.82      1185.77      670.459     -10.8264
      4632.18      1622.15      1276.50      663.843      59.5584
      4632.64      1753.38      1446.81      796.299      94.4670
      4633.10      2180.57      1687.84      935.274      189.917
      4633.56      2567.05      1829.58      1149.33      39.9517
      4634.02      2806.92      2016.81      1325.59      179.907
      4634.49      3026.17      2290.40      1334.21      215.748
      4634.95      3225.38      2436.79      1436.34     -83.9538
      4635.41      3344.37      2485.36      1486.86      62.2317
      4635.87      3346.86      2482.91      1415.45      85.5864
      4636.33      3251.37      2529.71      1433.60      119.394
      4636.79      3232.39      2510.50      1446.63      385.458
      4637.25      3324.14      2458.53      1400.93      28.6486
      4637.71      3339.06      2322.90      1450.64     -235.745
      4638.17      3303.96      2327.61      1432.93     -14.3496
      4638.63      3151.31      2333.45      1365.54      269.465
      4639.09      3001.84      2306.46      1358.05      234.458
      4639.55      2991.50      2225.47      1398.20     -39.2450
      4640.01      3044.41      2226.63      1388.03     -133.740
      4640.47      2907.81      2282.62      1308.36     -19.5306
      4640.93      2736.20      2088.89      1174.23      45.4322
      4641.39      2737.44      2011.77      1166.16     -31.8818
      4641.85      2691.09      1942.59      1180.32      5.05851
      4642.31      2741.28      2120.60      1209.21      69.3435
      4642.77      2894.10      2280.39      1308.94     -84.5088
      4643.23      2937.85      2252.19      1302.18     -44.2948
      4643.69      2923.86      2207.97      1268.25      106.105
      4644.15      2926.55      2198.05      1322.60     -100.184
      4644.62      2958.13      2194.35      1378.09     -54.3496
      4645.08      3043.33      2261.93      1338.12     -162.759
      4645.54      3040.44      2283.16      1296.99      198.716
      4646.00      2645.36      1982.06      1112.81      386.557
      4646.46      1877.10      1449.89      747.238     -195.035
      4646.92      1105.64      755.435      425.803     -365.916
      4647.38      480.530      361.741      199.712     -269.993
      4647.84      123.711      94.4558      14.9017     -535.094
      4648.30      9.99476     -26.7924     -62.5567     -573.811
      4648.76     -63.3396     -89.1644     -39.1799     -405.534
      4649.22     -64.4185     -116.728      10.4124     -374.285
      4649.68     -46.2725     -85.3654     -19.9061     -283.143
      4650.14     -26.0142     -101.419     -2.80587     -561.404
      4650.60      50.4020     -38.0832     -14.9682     -328.576
      4651.06      117.609    -0.232513     -24.8805     -279.004
      4651.52      218.511      154.557      129.552     -404.718
      4651.98      540.552      391.109      328.936     -416.939
      4652.44      979.284      744.058      499.305     -289.944
      4652.90      1483.70      1167.12      651.710     -148.247
      4653.36      1878.90      1447.04      789.559     -31.4331
      4653.82      1989.81      1462.42      898.233     -151.313
      4654.28      2118.82      1626.09      975.816     -161.798
      4654.75      2340.65      1831.04      1087.38     -156.166
      4655.21      2616.18      1972.72      1198.33     -138.541
      4655.67      2731.48      2111.18      1189.32      26.1421
      4656.13      2604.28      2009.23      1064.93     -136.937
      4656.59      2177.65      1631.66      864.490     -525.759
      4657.05      1443.87      1173.02      534.607     -668.747
      4657.51      851.758      679.593      297.267     -323.571
      4657.97      507.370      429.732      202.851     -231.419
      4658.43      484.715      480.903      181.237     -440.193
      4658.89      819.148      775.287      354.263     -248.411
      4659.35      1382.92      1155.27      687.296     -213.376
      4659.81      1975.35      1562.98      876.763     -282.607
      4660.27      2328.10      1860.96      1056.86     -87.5729
      4660.73      2225.18      1799.44      1075.54     -177.255
      4661.19      1818.65      1590.72      894.310     -341.051
      4661.65      1582.71      1324.32      849.929     -89.1932
      4662.11      1688.59      1343.44      891.708      32.3228
      4662.57      2197.09      1727.83      1054.20      20.9350
      4663.03      2905.73      2230.22      1334.23     -115.537
      4663.49      3366.79      2618.07      1470.62     -168.200
      4663.95      3450.36      2648.13      1470.71     -126.442
      4664.41      3442.71      2622.58      1551.96     -110.134
      4664.88      3338.07      2460.26      1597.26     -18.6639
      4665.34      3141.16      2366.22      1467.32      103.684
      4665.80      3137.92      2390.34      1358.47      59.5752
      4666.26      3300.90      2563.14      1447.47      63.3951
      4666.72      3336.78      2533.41      1460.09      79.3800
      4667.18      3015.50      2456.55      1373.17     -41.7185
      4667.64      2518.17      2134.38      1210.37     -56.5438
      4668.10      2015.41      1602.14      863.503     -87.5803
      4668.56      1457.74      1170.82      609.243     -262.139
      4669.02      1078.05      943.132      479.034     -377.946
      4669.48      1031.60      947.004      446.903     -423.819
      4669.94      1244.35      1337.45      520.129     -212.817
      4670.40      1670.87      1731.79      646.684     -114.961
      4670.86      2162.40      2125.82      948.379     -28.5652
      4671.32      2504.57      2392.45      1230.55      34.8375
      4671.78      2759.60      2481.21      1375.27     -86.2459
      4672.24      2960.69      2277.21      1385.21      97.3441
      4672.70      2956.33      2131.50      1292.22      111.824
      4673.16      2721.62      2002.02      1186.74      18.7514
      4673.62      2462.48      1966.33      1091.23     -271.578
      4674.08      2436.61      1994.75      1105.30     -14.8331
      4674.54      2514.14      2004.76      1152.29      104.814
      4675.00      2575.42      2050.34      1127.47      281.129
      4675.47      2617.15      2032.94      1169.98     -25.8947
      4675.93      2615.54      2035.97      1203.18      231.501
      4676.39      2622.05      2015.71      1141.98      219.570
      4676.85      2425.33      1901.37      1055.98     -359.806
      4677.31      2270.40      1812.90      970.545     -183.108
      4677.77      2094.38      1635.35      820.473     -38.0488
      4678.23      1687.85      1285.83      661.653     -153.802
      4678.69      1163.76      871.411      448.453     -336.884
      4679.15      930.942      698.264      368.192     -424.934
      4679.61      1136.76      850.486      520.354     -319.630
      4680.07      1608.13      1253.77      801.197     -56.4573
      4680.53      2210.07      1740.45      1076.49      160.576
      4680.99      2761.43      2270.58      1280.16      23.5686
      4681.45      3053.13      2456.39      1412.57      58.8679
      4681.91      3023.83      2337.41      1420.74      188.882
      4682.37      2682.97      2190.24      1216.18     -114.564
      4682.83      2204.35      1759.79      896.148     -203.633
      4683.29      1772.06      1277.82      756.705     -102.587
      4683.75      1542.33      1115.32      618.723     -9.83015
      4684.21      1501.12      1129.24      541.605     -79.9267
      4684.67      1446.97      1025.49      562.790     -177.796
      4685.13      1171.23      790.541      430.270     -437.843
      4685.60      856.689      695.917      316.443     -387.989
      4686.06      895.468      749.063      352.174     -391.841
      4686.52      1192.76      929.777      573.629     -396.722
      4686.98      1508.06      1237.07      702.778     -57.8563
      4687.44      1863.54      1435.69      843.160     -67.6058
      4687.90      2149.60      1636.43      941.115     -168.840
      4688.36      2459.41      1974.68      1132.09     -240.839
      4688.82      2924.68      2360.71      1319.57     -191.076
      4689.28      3441.33      2653.91      1509.09      49.4310
      4689.74      3882.18      2927.76      1659.23      146.361
      4690.20      4048.89      3071.42      1629.52      112.177
      4690.66      3969.81      3160.44      1721.78     -33.9210
      4691.12      3906.42      3123.40      1816.11     -74.6207
      4691.58      3785.49      2965.50      1713.84      153.476
      4692.04      3611.55      2968.46      1616.36      198.848
      4692.50      3451.91      2739.77      1603.97     -108.416
      4692.96      3271.70      2532.20      1456.77      48.7139
      4693.42      3058.39      2436.77      1283.01     -193.212
      4693.88      2841.40      2157.33      1276.52     -81.0638
      4694.34      2698.16      2080.26      1179.58     -90.9123
      4694.80      2678.90      2127.82      1206.84     -215.233
      4695.26      2799.50      2342.55      1295.61     -99.0225
      4695.73      2974.45      2487.22      1337.45     -39.4318
      4696.19      2916.37      2381.70      1321.90     -38.1709
      4696.65      2548.03      2097.45      1145.12     -74.8703
      4697.11      2099.46      1737.79      957.783      79.5521
      4697.57      2063.10      1753.67      1068.99      1540.16
      4698.03      1716.89      1418.67      746.540     -37.7182
      4698.49      1548.01      1261.76      677.179     -195.008
      4698.95      1265.00      1087.97      516.421     -298.186
      4699.41      871.716      758.261      298.593     -433.345
      4699.87      573.463      597.847      292.626     -168.913
      4700.33      687.759      696.644      431.351      24.2844
      4700.79      1108.08      936.573      568.637     -271.817
      4701.25      1742.44      1516.97      896.126      206.933
      4701.71      2274.75      1921.63      1103.14      213.731
      4702.17      2677.47      2173.32      1256.12      294.802
      4702.63      2894.45      2358.10      1336.69      219.348
      4703.09      3237.61      2585.59      1440.67      249.044
      4703.55      3402.11      2693.89      1556.58      141.140
      4704.01      3287.77      2720.18      1530.80     -43.2517
      4704.47      3170.06      2608.38      1438.23      41.7214
      4704.93      2973.31      2410.60      1421.34      25.2820
      4705.40      2888.91      2368.40      1453.38     -14.4545
      4705.86      3104.99      2596.42      1534.08      233.507
      4706.32      3296.05      2719.03      1506.05     -9.40833
      4706.78      3401.32      2696.02      1467.55      41.8182
      4707.24      3295.79      2678.96      1479.19      415.344
      4707.70      2916.97      2354.82      1342.42      310.406
      4708.16      2452.94      1895.06      1025.06     -182.361
      4708.62      2137.32      1612.97      854.827     -336.644
      4709.08      1923.22      1506.34      858.876     -336.781
      4709.54      1898.85      1518.16      926.034     -339.899
      4710.00      2183.61      1789.63      1035.62      48.9273
      4710.46      2724.27      2282.61      1226.91      107.608
      4710.92      3229.89      2648.46      1364.83     -35.7850
      4711.38      3398.66      2745.70      1481.89      117.481
      4711.84      3057.84      2440.99      1285.71      158.458
      4712.30      2434.71      1920.45      1057.62     -189.385
      4712.76      1986.94      1623.99      941.435     -142.502
      4713.22      1980.98      1620.03      893.483     -220.925
      4713.68      2510.86      2046.99      1173.28     -58.4326
      4714.14      3243.51      2539.77      1618.27      93.9374
      4714.60      3832.67      3048.86      1781.06     -13.6958
      4715.06      4239.01      3335.75      1957.94      288.717
      4715.52      4379.90      3601.74      2072.38      411.627
      4715.99      4261.55      3535.13      2005.78      98.1212
      4716.45      4154.25      3549.18      1923.60      50.0024
      4716.91      4144.43      3341.15      1898.58     -175.779
      4717.37      4074.21      3215.74      1861.97     -78.9324
      4717.83      4001.29      3188.80      1858.00      299.040
      4718.29      3985.09      3170.33      1819.83      113.979
      4718.75      3943.17      3172.23      1866.65      94.9613
      4719.21      3954.27      3214.25      1894.50      268.999
      4719.67      3987.89      3453.69      1883.93      366.515
      4720.13      4206.05      3441.51      1879.85      383.834
      4720.59      4319.63      3451.86      1858.11      69.2768
      4721.05      4156.98      3451.07      1892.46      24.2258
      4721.51      4081.65      3363.37      1852.02      250.122
      4721.97      3861.24      3013.89      1690.07      264.007
      4722.43      3505.29      2799.12      1579.23      51.9561
      4722.89      3188.36      2589.83      1453.76     -127.893
      4723.35      3043.40      2650.10      1419.14     -46.1148
      4723.81      3289.68      2785.76      1613.90      163.640
      4724.27      3684.64      2994.69      1737.35      569.133
      4724.73      3866.37      3232.07      1649.85      176.279
      4725.19      3587.70      3029.96      1552.00     -29.5277
      4725.65      2980.23      2559.69      1334.34     -16.1665
      4726.12      2388.62      2003.23      1050.55     -243.148
      4726.58      1952.33      1698.16      890.705     -202.471
      4727.04      1836.61      1592.96      882.853     -383.799
      4727.50      2021.04      1682.25      973.916     -306.801
      4727.96      2237.89      1800.36      1036.50      135.910
      4728.42      2137.18      1710.50      968.552      54.9111
      4728.88      1663.70      1244.85      653.249     -493.907
      4729.34      1259.80      991.530      583.107      701.509
      4729.80      957.767      802.656      613.994      2063.48
      4730.26      219.551      201.433      13.8511     -518.842
      4730.72      221.855      270.613      99.9985     -433.182
      4731.18      431.701      458.279      320.773     -198.329
      4731.64      987.581      838.244      607.198     -13.6029
      4732.10      1843.02      1455.67      976.246     -219.374
      4732.56      2754.13      2271.52      1308.94     -5.64487
      4733.02      3639.69      2897.42      1610.25      357.020
      4733.48      4151.37      3394.47      1915.87      527.766
      4733.94      4259.59      3544.40      1895.21      420.143
      4734.40      4342.97      3533.54      1997.02      154.125
      4734.86      4533.34      3754.47      2101.98      484.674
      4735.32      4803.90      3968.88      2209.53      353.951
      4735.78      4939.39      4228.51      2281.23      110.846
      4736.25      4924.89      4270.40      2361.56      433.637
      4736.71      4684.44      3874.34      2161.28      586.882
      4737.17      4178.64      3541.24      1812.32      385.246
      4737.63      3425.24      3004.55      1459.63     -174.460
      4738.09      2659.14      2340.29      1164.37      162.427
      4738.55      2290.96      1962.96      1066.64      183.675
      4739.01      2450.08      2067.37      1127.47      60.9365
      4739.47      3130.65      2613.57      1478.35      232.790
      4739.93      4022.51      3501.15      1964.08      756.273
      4740.39      4693.62      4046.32      2292.02      683.122
      4740.85      5076.11      4251.43      2372.94      244.277
      4741.31      4868.75      4030.53      2226.59      164.131
      4741.77      4269.60      3624.85      1867.34     -37.5923
      4742.23      3605.62      2966.56      1504.11     -204.801
      4742.69      2860.53      2362.72      1174.74     -355.452
      4743.15      2212.09      1884.91      929.652     -76.3429
      4743.61      1712.25      1399.97      743.615     -106.323
      4744.07      1270.52      1023.51      543.995     -407.495
      4744.53      888.385      706.450      260.612     -506.581
      4744.99      587.665      475.425      179.672     -467.451
      4745.45      416.541      333.004      143.563     -283.586
      4745.91      266.946      217.914      72.7761     -246.220
      4746.38      205.865      135.607      75.8571     -388.608
      4746.84      115.938      3.29201      48.1387     -690.010
      4747.30      16.7457     -24.2321      44.9754     -747.270
      4747.76      73.3821      35.3422      36.7147     -385.161
      4748.22      177.753      98.5580      27.6129     -50.7246
      4748.68      277.376      206.830      106.416     -362.708
      4749.14      466.648      393.026      225.836     -434.683
      4749.60      679.169      667.490      392.390     -110.156
      4750.06      987.949      943.757      537.163     -609.509
      4750.52      1855.54      1614.40      906.971     -746.279
      4750.98      3059.12      2632.32      1446.36      74.1081
      4751.44      4241.60      3486.64      1951.68      201.051
      4751.90      5020.83      4037.12      2249.07      390.811
      4752.36      4956.89      4017.08      2260.40      411.282
      4752.82      4367.38      3596.16      1993.47      259.037
      4753.28      3838.80      3347.38      1759.58      489.756
      4753.74      3832.22      3418.71      1858.53      574.443
      4754.20      4270.86      3782.40      2108.75      322.068
      4754.66      4915.25      4283.83      2352.54      385.821
      4755.12      5484.64      4651.03      2565.76      204.425
      4755.58      5609.67      4601.66      2522.59      240.236
      4756.04      5187.97      4315.04      2385.88      605.921
      4756.50      4816.16      4112.47      2217.75      722.284
      4756.97      4682.28      4093.71      2213.08      251.016
      4757.43      4950.98      4290.04      2392.96      465.431
      4757.89      5444.09      4713.39      2627.21      796.093
      4758.35      5742.23      4970.87      2739.74      348.970
      4758.81      5881.74      4971.76      2760.09      292.362
      4759.27      5685.31      4756.22      2536.82      265.963
      4759.73      5110.71      4339.67      2278.48      52.1360
      4760.19      4513.07      3774.76      1981.49     -26.8885
      4760.65      4105.86      3530.86      1936.93      19.8095
      4761.11      4172.75      3799.89      2121.13      318.205
      4761.57      4633.21      4117.87      2201.96      333.442
      4762.03      4953.41      4215.09      2254.69      409.871
      4762.49      5021.09      4215.63      2308.87      409.008
      4762.95      5156.05      4253.97      2386.74      156.072
      4763.41      5356.13      4554.61      2526.25      522.948
      4763.87      5414.93      4736.94      2504.86      507.928
      4764.33      5238.27      4440.04      2469.54      387.690
      4764.79      4592.57      3985.44      2071.56      56.0085
      4765.25      3488.00      3166.27      1570.96     -415.637
      4765.71      2380.93      2117.96      1040.45     -419.260
      4766.17      1563.01      1350.77      680.248     -377.178
      4766.64      1102.80      922.829      420.026     -679.215
      4767.10      970.824      801.923      352.728     -424.254
      4767.56      844.056      722.418      314.499     -485.592
      4768.02      675.039      534.247      287.763     -564.533
      4768.48      703.716      553.874      360.538     -893.801
      4768.94      1042.88      885.337      571.767     -939.450
      4769.40      1844.27      1535.96      903.198     -116.995
      4769.86      2949.08      2520.50      1340.62      117.782
      4770.32      3851.80      3292.21      1745.11      43.9679
      4770.78      4036.11      3452.21      1811.19     -53.1177
      4771.24      3510.06      2985.19      1539.59     -67.4769
      4771.70      2831.29      2414.27      1319.65     -159.635
      4772.16      2631.68      2229.30      1216.12     -360.335
      4772.62      2996.42      2588.24      1324.04     -54.5343
      4773.08      3494.99      2999.66      1606.19      55.7680
      4773.54      3748.57      3308.44      1723.87     -71.1743
      4774.00      3956.48      3461.82      1903.27     -310.832
      4774.46      4225.83      3670.07      2007.28      208.170
      4774.92      4649.22      4025.48      2130.49      639.743
      4775.38      5234.48      4546.87      2463.23      996.334
      4775.84      5792.65      5054.83      2751.34      865.182
      4776.30      6155.96      5422.60      2869.94      534.891
      4776.77      6116.10      5424.27      2848.82      243.059
      4777.23      5718.29      4859.47      2584.71      225.844
      4777.69      5304.02      4527.61      2315.87     -39.0267
      4778.15      5117.97      4435.93      2328.30      224.122
      4778.61      5225.21      4491.08      2434.41      484.143
      4779.07      5455.72      4790.02      2523.79      890.613
      4779.53      5648.11      4903.86      2620.29      1003.01
      4779.99      5622.88      4919.06      2694.45      825.785
      4780.45      5648.06      4974.40      2574.55      1039.62
      4780.91      5945.41      4961.80      2568.26      914.052
      4781.37      6224.10      5122.64      2713.69      592.345
      4781.83      6482.09      5453.82      2838.22      1195.33
      4782.29      6724.91      5811.47      2994.72      972.869
      4782.75      6807.95      5894.37      3124.50      408.121
      4783.21      6635.03      5866.00      3093.54      203.541
      4783.67      6411.07      5729.55      3054.01      157.731
      4784.13      5930.19      5268.08      2742.66      448.818
      4784.59      5144.12      4505.03      2249.89     -177.733
      4785.05      4422.13      3899.20      1873.03      119.850
      4785.51      3818.13      3454.90      1687.94      497.796
      4785.97      3689.90      3364.15      1766.30      799.797
      4786.43      3845.15      3377.00      1786.71     -85.0281
      4786.90      4408.31      3852.35      2029.97      285.650
      4787.36      5008.08      4435.35      2424.34      618.340
      4787.82      5657.81      4851.99      2665.77      625.832
      4788.28      5882.03      4943.59      2763.20      349.226
      4788.74      5545.74      4797.09      2500.45      600.354
      4789.20      4683.91      4051.70      1981.20      307.469
      4789.66      3246.28      2797.94      1349.59     -172.161
      4790.12      1844.54      1580.12      734.951     -267.078
      4790.58      803.127      711.195      329.191     -560.092
      4791.04      217.797      262.706      66.3522     -576.228
      4791.50      185.144      164.540      32.6623     -737.459
      4791.96      213.584      202.065      74.9155     -1012.88
      4792.42      305.723      330.675      178.548     -918.516
      4792.88      723.535      648.018      366.664     -626.442
      4793.34      1483.91      1422.47      790.614     -108.731
      4793.80      2664.17      2460.70      1416.42      227.236
      4794.26      4247.05      3741.56      2201.60      585.026
      4794.72      5754.22      5135.47      2777.03      825.250
      4795.18      6755.47      5964.37      3098.51      1126.45
      4795.64      7197.35      6240.05      3310.97      1498.96
      4796.10      7170.67      6171.73      3462.31      1138.70
      4796.56      7073.43      6315.49      3392.93      1188.02
      4797.02      7277.52      6536.08      3539.23      2380.43
      4797.49      7305.69      6441.86      3561.60      1085.42
      4797.95      7284.17      6328.39      3405.06      279.219
      4798.41      7127.94      6062.49      3276.70      934.640
      4798.87      7115.36      6088.59      3309.56      1546.70
      4799.33      7176.23      6258.89      3348.73      1788.80
      4799.79      7217.08      6330.39      3398.10      1305.29
      4800.25      7273.02      6395.02      3299.22      956.716
      4800.71      7355.68      6544.52      3183.83      1241.93
      4801.17      7531.45      6425.07      3251.88      1253.95
      4801.63      7513.08      6360.57      3277.92      782.986
      4802.09      7107.25      6223.65      3164.43      257.491
